id,date,neighborhood,category,status,lat,lng,valuation,description
BLD202006-1706,2020-06-23,Chinatown,Electrical,Under Review,37.795637,-122.412242,25388,Electrical permit at 2414 Taraval St
BLD202006-5685,2020-06-13,Chinatown,Repair,Issued,37.786251,-122.417729,27572,Repair permit at 6175 Van Ness Ave
BLD202006-6051,2020-06-07,Chinatown,Addition,Issued,37.804195,-122.40837,69240,Addition permit at 6202 Taraval St
BLD202006-2461,2020-06-23,Chinatown,Solar Installation,Approved,37.773165,-122.404701,60319,Solar Installation permit at 6214 Valencia St
BLD202006-4017,2020-06-08,Chinatown,Roof,Issued,37.795074,-122.408345,27331,Roof permit at 657 Columbus Ave
BLD202006-4989,2020-06-28,Chinatown,HVAC Installation,Issued,37.787432,-122.407902,25983,HVAC Installation permit at 4971 Van Ness Ave
BLD202006-7734,2020-06-24,Chinatown,Roof,Completed,37.808383,-122.398484,26510,Roof permit at 1837 Divisadero St
BLD202006-2186,2020-06-21,Chinatown,Demolition,Withdrawn,37.790253,-122.403319,33634,Demolition permit at 7086 Taraval St
BLD202006-6744,2020-06-19,Chinatown,Alteration,Under Review,37.797771,-122.409382,63041,Alteration permit at 5347 Mission St
BLD202006-6867,2020-06-27,Chinatown,Electrical,Under Review,37.801851,-122.418305,30324,Electrical permit at 3815 Columbus Ave
BLD202006-4905,2020-06-15,Chinatown,Addition,Completed,37.805953,-122.418017,82149,Addition permit at 285 Market St
BLD202006-1666,2020-06-15,Chinatown,Seismic Retrofit,Withdrawn,37.780709,-122.412922,42597,Seismic Retrofit permit at 7238 Irving St
BLD202006-9079,2020-06-01,Chinatown,Seismic Retrofit,Issued,37.784177,-122.422945,29671,Seismic Retrofit permit at 1096 Taraval St
BLD202006-5614,2020-06-10,Chinatown,HVAC Installation,Under Review,37.790041,-122.424749,16999,HVAC Installation permit at 2282 Taraval St
BLD202006-5440,2020-06-21,Chinatown,Repair,Issued,37.797159,-122.407175,28870,Repair permit at 5574 Columbus Ave
BLD202306-2732,2023-06-06,Outer Sunset,Foundation Work,Approved,37.775617,-122.504207,42926,Foundation Work permit at 3643 Mission St
BLD202306-1945,2023-06-09,Outer Sunset,Addition,Approved,37.754636,-122.49557,181007,Addition permit at 9059 Fulton St
BLD202306-8813,2023-06-20,Outer Sunset,Plumbing,On Hold,37.755703,-122.509059,49073,Plumbing permit at 8782 Valencia St
BLD202306-9221,2023-06-27,Outer Sunset,ADU Construction,Approved,37.754926,-122.510128,252868,ADU Construction permit at 1441 Geary Blvd
BLD202306-5862,2023-06-22,Outer Sunset,ADU Construction,Under Review,37.760032,-122.512297,232286,ADU Construction permit at 3937 Divisadero St
BLD202306-9502,2023-06-11,Outer Sunset,New Construction,Under Review,37.734761,-122.510783,739877,New Construction permit at 9801 Geary Blvd
BLD202306-8466,2023-06-25,Outer Sunset,Solar Installation,Issued,37.745584,-122.527135,66814,Solar Installation permit at 7999 Fulton St
BLD202306-3542,2023-06-26,Outer Sunset,Alteration,Approved,37.747777,-122.498222,152965,Alteration permit at 7329 Fulton St
BLD202306-1828,2023-06-21,Outer Sunset,Plumbing,On Hold,37.750675,-122.50947,67193,Plumbing permit at 5980 Columbus Ave
BLD202306-6463,2023-06-28,Outer Sunset,ADU Construction,Completed,37.757243,-122.489438,186513,ADU Construction permit at 3597 Divisadero St
BLD202306-9147,2023-06-18,Outer Sunset,New Construction,Under Review,37.747652,-122.499993,658270,New Construction permit at 6315 Fulton St
BLD202306-6610,2023-06-11,Outer Sunset,Repair,Under Review,37.766578,-122.490005,71694,Repair permit at 7434 Market St
BLD202306-6129,2023-06-25,Outer Sunset,Foundation Work,Issued,37.742085,-122.51294,47140,Foundation Work permit at 2216 Divisadero St
BLD202306-1661,2023-06-12,Outer Sunset,Repair,Expired,37.757117,-122.496393,33052,Repair permit at 5188 Taraval St
BLD202306-2760,2023-06-25,Outer Sunset,ADU Construction,Issued,37.7491,-122.531453,115556,ADU Construction permit at 4517 Valencia St
BLD202306-8239,2023-06-15,Outer Sunset,Plumbing,Expired,37.747967,-122.495125,43695,Plumbing permit at 8707 Irving St
BLD202306-1024,2023-06-19,Outer Sunset,Repair,Approved,37.743157,-122.515094,48592,Repair permit at 6940 Taraval St
BLD202306-8023,2023-06-26,Outer Sunset,Foundation Work,Completed,37.748578,-122.49605,67350,Foundation Work permit at 1678 Divisadero St
BLD202306-4836,2023-06-02,Outer Sunset,Seismic Retrofit,Expired,37.747671,-122.505474,54983,Seismic Retrofit permit at 4327 Irving St
BLD202306-3938,2023-06-07,Outer Sunset,Alteration,Under Review,37.768315,-122.5169,150750,Alteration permit at 2034 Geary Blvd
BLD202306-1351,2023-06-10,Outer Sunset,Foundation Work,Under Review,37.760774,-122.506451,49891,Foundation Work permit at 8414 Irving St
BLD202306-6643,2023-06-04,Outer Sunset,Seismic Retrofit,Under Review,37.765068,-122.511158,56088,Seismic Retrofit permit at 9980 Divisadero St
BLD202306-6907,2023-06-16,Outer Sunset,Electrical,Expired,37.738901,-122.515977,54017,Electrical permit at 5120 Mission St
BLD202306-3362,2023-06-25,Outer Sunset,New Construction,Issued,37.764742,-122.496014,374875,New Construction permit at 2038 Van Ness Ave
BLD202306-9232,2023-06-15,Outer Sunset,Foundation Work,Issued,37.753198,-122.514266,58977,Foundation Work permit at 9568 Taraval St
BLD202306-2986,2023-06-18,Outer Sunset,Demolition,Completed,37.764203,-122.519704,63825,Demolition permit at 4226 Fulton St
BLD202306-4328,2023-06-24,Outer Sunset,Window Replacement,Issued,37.746724,-122.505945,56945,Window Replacement permit at 4142 Fulton St
BLD202306-4034,2023-06-30,Outer Sunset,Solar Installation,Issued,37.748961,-122.496436,72145,Solar Installation permit at 6936 Columbus Ave
BLD202211-2418,2022-11-11,Noe Valley,Addition,Withdrawn,37.757758,-122.422911,291737,Addition permit at 4203 Van Ness Ave
BLD202211-8337,2022-11-20,Noe Valley,Window Replacement,Issued,37.738654,-122.427331,58026,Window Replacement permit at 526 Divisadero St
BLD202211-4495,2022-11-14,Noe Valley,New Construction,Issued,37.747823,-122.427325,879626,New Construction permit at 9257 Geary Blvd
BLD202211-7009,2022-11-02,Noe Valley,Solar Installation,Under Review,37.747354,-122.430971,90160,Solar Installation permit at 4154 Divisadero St
BLD202211-4965,2022-11-12,Noe Valley,Mechanical,Under Review,37.746963,-122.437515,113087,Mechanical permit at 8874 Mission St
BLD202211-6249,2022-11-23,Noe Valley,Foundation Work,Approved,37.742564,-122.450255,72481,Foundation Work permit at 3448 Mission St
BLD202211-5689,2022-11-04,Noe Valley,Plumbing,Under Review,37.746477,-122.438124,83328,Plumbing permit at 9390 Mission St
BLD202211-6401,2022-11-25,Noe Valley,Plumbing,Issued,37.751782,-122.431475,63945,Plumbing permit at 3495 Irving St
BLD202211-9800,2022-11-02,Noe Valley,Demolition,Issued,37.725606,-122.409412,99929,Demolition permit at 3086 Van Ness Ave
BLD202211-8982,2022-11-25,Noe Valley,Electrical,Completed,37.743715,-122.428677,117577,Electrical permit at 4340 Columbus Ave
BLD202211-3068,2022-11-16,Noe Valley,Plumbing,Issued,37.738771,-122.429307,84213,Plumbing permit at 8236 Van Ness Ave
BLD202211-2895,2022-11-10,Noe Valley,Repair,Under Review,37.758849,-122.450713,79496,Repair permit at 4759 Columbus Ave
BLD202211-5131,2022-11-19,Noe Valley,Seismic Retrofit,Completed,37.740314,-122.422824,70121,Seismic Retrofit permit at 9652 Mission St
BLD202211-9161,2022-11-15,Noe Valley,ADU Construction,Approved,37.744858,-122.424327,418654,ADU Construction permit at 8310 Geary Blvd
BLD202211-6774,2022-11-29,Noe Valley,Repair,On Hold,37.755853,-122.447943,99378,Repair permit at 8893 Van Ness Ave
BLD202211-2280,2022-11-13,Noe Valley,Window Replacement,Issued,37.751748,-122.44323,104506,Window Replacement permit at 6293 Fulton St
BLD202211-8229,2022-11-04,Noe Valley,Demolition,Withdrawn,37.744198,-122.425718,109121,Demolition permit at 7575 Valencia St
BLD202211-2887,2022-11-22,Noe Valley,Addition,Expired,37.753184,-122.428965,221286,Addition permit at 9935 Mission St
BLD202211-2213,2022-11-16,Noe Valley,Demolition,Approved,37.736449,-122.414746,66697,Demolition permit at 467 Taraval St
BLD202211-4778,2022-11-01,Noe Valley,Electrical,Completed,37.736322,-122.444257,90709,Electrical permit at 8986 Taraval St
BLD202211-3385,2022-11-04,Noe Valley,New Construction,Under Review,37.748499,-122.434224,927060,New Construction permit at 8052 Geary Blvd
BLD202211-5573,2022-11-07,Noe Valley,ADU Construction,Completed,37.761074,-122.439601,456584,ADU Construction permit at 3815 Irving St
BLD202211-9258,2022-11-04,Noe Valley,Roof,Expired,37.759178,-122.43316,90546,Roof permit at 9755 Market St
BLD202211-1356,2022-11-13,Noe Valley,Window Replacement,Completed,37.749309,-122.434,76799,Window Replacement permit at 313 Market St
BLD202211-9852,2022-11-25,Noe Valley,Window Replacement,Completed,37.772433,-122.438,98142,Window Replacement permit at 5427 Valencia St
BLD202211-3167,2022-11-19,Noe Valley,Addition,Issued,37.750689,-122.434527,353542,Addition permit at 9401 Irving St
BLD202211-1284,2022-11-29,Noe Valley,Foundation Work,Issued,37.759398,-122.436125,87497,Foundation Work permit at 5971 Fulton St
BLD202211-9617,2022-11-23,Noe Valley,Alteration,Under Review,37.754053,-122.448299,317471,Alteration permit at 3568 Geary Blvd
BLD202211-1644,2022-11-14,Noe Valley,Foundation Work,Issued,37.761212,-122.431782,125182,Foundation Work permit at 4518 Fulton St
BLD202211-5146,2022-11-29,Noe Valley,Solar Installation,Issued,37.746192,-122.438755,97109,Solar Installation permit at 1508 Irving St
BLD201911-9095,2019-11-25,Chinatown,HVAC Installation,Completed,37.792388,-122.393871,26108,HVAC Installation permit at 4098 Irving St
BLD201911-5266,2019-11-21,Chinatown,ADU Construction,Completed,37.794084,-122.401039,113928,ADU Construction permit at 755 Geary Blvd
BLD201911-6802,2019-11-12,Chinatown,Plumbing,Completed,37.805637,-122.428823,31060,Plumbing permit at 459 Fulton St
BLD201911-6334,2019-11-16,Chinatown,Seismic Retrofit,Issued,37.796279,-122.424208,37459,Seismic Retrofit permit at 307 Market St
BLD201911-9244,2019-11-29,Chinatown,Electrical,Approved,37.796219,-122.415707,27842,Electrical permit at 305 Fulton St
BLD201911-3711,2019-11-02,Chinatown,Foundation Work,Under Review,37.786897,-122.410321,24781,Foundation Work permit at 1709 Van Ness Ave
BLD201911-7882,2019-11-26,Chinatown,Solar Installation,Issued,37.790975,-122.41928,26899,Solar Installation permit at 4256 Valencia St
BLD201911-3133,2019-11-07,Chinatown,Electrical,Under Review,37.794607,-122.408991,25773,Electrical permit at 4928 Market St
BLD201911-1667,2019-11-06,Chinatown,Window Replacement,Under Review,37.782446,-122.413551,29685,Window Replacement permit at 415 Van Ness Ave
BLD201911-2774,2019-11-03,Chinatown,Roof,Issued,37.7814,-122.426012,25963,Roof permit at 1713 Geary Blvd
BLD201911-1032,2019-11-20,Chinatown,Demolition,Approved,37.781989,-122.416922,20072,Demolition permit at 8554 Columbus Ave
BLD201911-7602,2019-11-06,Chinatown,Seismic Retrofit,Completed,37.784196,-122.419763,49723,Seismic Retrofit permit at 935 Divisadero St
BLD201911-4530,2019-11-18,Chinatown,HVAC Installation,Issued,37.795337,-122.394964,23353,HVAC Installation permit at 3688 Geary Blvd
BLD201911-1463,2019-11-01,Chinatown,Repair,Withdrawn,37.815332,-122.389679,22245,Repair permit at 8366 Geary Blvd
BLD201911-2407,2019-11-28,Chinatown,Repair,Approved,37.800194,-122.401829,17192,Repair permit at 6606 Valencia St
BLD201911-6604,2019-11-03,Chinatown,Roof,Issued,37.791846,-122.418723,28035,Roof permit at 2163 Columbus Ave
BLD201911-1959,2019-11-12,Chinatown,HVAC Installation,Completed,37.811529,-122.402485,24632,HVAC Installation permit at 6427 Valencia St
BLD201911-2729,2019-11-25,Chinatown,Foundation Work,Completed,37.795271,-122.414967,27970,Foundation Work permit at 829 Columbus Ave
BLD201911-3429,2019-11-25,Chinatown,ADU Construction,Withdrawn,37.789882,-122.411799,94461,ADU Construction permit at 299 Van Ness Ave
BLD201911-3131,2019-11-30,Chinatown,Solar Installation,Completed,37.783885,-122.39847,45319,Solar Installation permit at 1523 Divisadero St
BLD201911-5334,2019-11-13,Chinatown,Alteration,Completed,37.787772,-122.412808,70460,Alteration permit at 3737 Columbus Ave
BLD201911-2431,2019-11-06,Chinatown,Solar Installation,Completed,37.800494,-122.413502,46669,Solar Installation permit at 4138 Valencia St
BLD201911-8876,2019-11-18,Chinatown,Addition,Under Review,37.812315,-122.405301,55589,Addition permit at 9250 Fulton St
BLD201911-5589,2019-11-14,Chinatown,Repair,Under Review,37.788629,-122.393534,32659,Repair permit at 2371 Geary Blvd
BLD201911-7288,2019-11-12,Chinatown,Foundation Work,Completed,37.795192,-122.39772,29387,Foundation Work permit at 9207 Fulton St
BLD202203-7191,2022-03-18,Richmond,Roof,Issued,37.775954,-122.48884,87053,Roof permit at 9662 Taraval St
BLD202203-7185,2022-03-26,Richmond,Repair,Approved,37.787072,-122.478814,52626,Repair permit at 8524 Columbus Ave
BLD202203-1208,2022-03-20,Richmond,Foundation Work,Approved,37.773276,-122.495644,56529,Foundation Work permit at 6080 Divisadero St
BLD202203-8807,2022-03-26,Richmond,Mechanical,Under Review,37.783286,-122.498868,67485,Mechanical permit at 5170 Irving St
BLD202203-4108,2022-03-07,Richmond,Window Replacement,Completed,37.788335,-122.48471,70829,Window Replacement permit at 4595 Mission St
BLD202203-9985,2022-03-11,Richmond,Roof,On Hold,37.785324,-122.495601,40153,Roof permit at 8880 Divisadero St
BLD202203-4734,2022-03-28,Richmond,Roof,Expired,37.78842,-122.472776,55658,Roof permit at 2521 Divisadero St
BLD202203-7669,2022-03-01,Richmond,Plumbing,Approved,37.768514,-122.476107,42689,Plumbing permit at 5725 Market St
BLD202203-9271,2022-03-31,Richmond,Repair,Completed,37.769268,-122.485352,57610,Repair permit at 4998 Columbus Ave
BLD202203-3121,2022-03-19,Richmond,New Construction,Completed,37.778612,-122.476631,575137,New Construction permit at 6534 Taraval St
BLD202203-5237,2022-03-05,Richmond,Seismic Retrofit,Completed,37.777624,-122.481966,45441,Seismic Retrofit permit at 3891 Van Ness Ave
BLD202203-3153,2022-03-22,Richmond,Mechanical,Approved,37.771116,-122.497366,56593,Mechanical permit at 1606 Irving St
BLD202203-5440,2022-03-29,Richmond,Alteration,Completed,37.777486,-122.487103,149763,Alteration permit at 8007 Divisadero St
BLD202203-7139,2022-03-30,Richmond,Addition,Expired,37.786886,-122.48967,182050,Addition permit at 7533 Irving St
BLD202203-9782,2022-03-09,Richmond,Mechanical,Withdrawn,37.75641,-122.487511,72902,Mechanical permit at 8886 Van Ness Ave
BLD202203-9401,2022-03-08,Richmond,Window Replacement,Issued,37.776941,-122.47695,64449,Window Replacement permit at 6457 Irving St
BLD202203-8500,2022-03-09,Richmond,Demolition,Expired,37.780578,-122.469228,49609,Demolition permit at 3019 Irving St
BLD202203-2348,2022-03-23,Richmond,Mechanical,Under Review,37.800628,-122.486455,64391,Mechanical permit at 4997 Market St
BLD202203-5228,2022-03-02,Richmond,Electrical,Issued,37.789585,-122.489224,56275,Electrical permit at 7268 Valencia St
BLD202203-1937,2022-03-25,Richmond,Addition,Issued,37.760274,-122.469449,157050,Addition permit at 4536 Taraval St
BLD202203-3107,2022-03-21,Richmond,Window Replacement,Approved,37.763678,-122.477445,66515,Window Replacement permit at 2611 Market St
BLD202203-7544,2022-03-31,Richmond,Solar Installation,Completed,37.777405,-122.482961,67037,Solar Installation permit at 4316 Taraval St
BLD202203-3720,2022-03-14,Richmond,Seismic Retrofit,On Hold,37.776143,-122.471057,46733,Seismic Retrofit permit at 2340 Van Ness Ave
BLD202203-3359,2022-03-31,Richmond,Foundation Work,Under Review,37.769695,-122.462669,50345,Foundation Work permit at 9623 Geary Blvd
BLD202203-9958,2022-03-29,Richmond,Electrical,Issued,37.786115,-122.48593,42330,Electrical permit at 598 Market St
BLD202203-7667,2022-03-14,Richmond,ADU Construction,Under Review,37.779093,-122.485633,298161,ADU Construction permit at 6434 Fulton St
BLD202203-3625,2022-03-17,Richmond,Addition,Completed,37.769358,-122.48426,204177,Addition permit at 2170 Fulton St
BLD201901-7153,2019-01-24,Hayes Valley,Mechanical,Approved,37.792955,-122.421669,47163,Mechanical permit at 8885 Columbus Ave
BLD201901-5744,2019-01-20,Hayes Valley,Demolition,Approved,37.774424,-122.421675,70352,Demolition permit at 9183 Columbus Ave
BLD201901-4827,2019-01-27,Hayes Valley,Mechanical,On Hold,37.797374,-122.436039,35361,Mechanical permit at 7548 Fulton St
BLD201901-8233,2019-01-31,Hayes Valley,Foundation Work,Approved,37.750226,-122.41185,63574,Foundation Work permit at 9805 Divisadero St
BLD201901-9753,2019-01-21,Hayes Valley,New Construction,Completed,37.766185,-122.425723,577934,New Construction permit at 145 Irving St
BLD201901-9547,2019-01-10,Hayes Valley,Alteration,Withdrawn,37.792456,-122.4299,219562,Alteration permit at 7279 Fulton St
BLD201901-9056,2019-01-06,Hayes Valley,Plumbing,Approved,37.777735,-122.423176,70815,Plumbing permit at 7551 Market St
BLD201901-6901,2019-01-27,Hayes Valley,Electrical,Completed,37.767837,-122.423602,67727,Electrical permit at 3806 Market St
BLD201901-3172,2019-01-01,Hayes Valley,Repair,Completed,37.810108,-122.426377,65520,Repair permit at 5386 Taraval St
BLD201901-2184,2019-01-18,Hayes Valley,Alteration,Expired,37.775438,-122.425343,192732,Alteration permit at 565 Fulton St
BLD201901-6382,2019-01-14,Hayes Valley,Solar Installation,Under Review,37.771045,-122.426826,46285,Solar Installation permit at 1193 Van Ness Ave
BLD201901-9611,2019-01-27,Hayes Valley,Seismic Retrofit,Issued,37.773205,-122.418946,62683,Seismic Retrofit permit at 2218 Irving St
BLD201901-8573,2019-01-02,Hayes Valley,Mechanical,Approved,37.771106,-122.420253,77606,Mechanical permit at 6971 Fulton St
BLD201901-6956,2019-01-18,Hayes Valley,Mechanical,Under Review,37.772159,-122.434775,37521,Mechanical permit at 1844 Divisadero St
BLD201901-1902,2019-01-30,Hayes Valley,Mechanical,Completed,37.770753,-122.426122,65796,Mechanical permit at 9780 Market St
BLD201901-8128,2019-01-26,Hayes Valley,Window Replacement,Expired,37.765247,-122.399742,72536,Window Replacement permit at 3173 Valencia St
