date,neighborhood,population,median_income,unemployment_rate,poverty_rate,renters_pct,foreclosure_rate,tax_delinquency_rate,crime_rate_per_1k,permits_count,permits_valuation_total,code_violations,vacancy_rate,pm25_aqi,311_requests,tree_canopy_pct,median_home_value
2023-02,Bayview,35703,69099.0,7.7,22.4,63.0,1.02,3.6,17.9,40,3577279,126,5.8,29,1734,15.2,954503
2023-03,Bayview,35773,69280.0,8.1,19.6,62.6,0.88,3.8,19.8,48,4036551,133,6.2,30,1539,15.2,962505
2023-04,Bayview,35733,69605.0,7.4,21.2,62.5,1.11,3.7,19.0,63,5234270,119,6.0,32,1475,15.3,960054
2023-05,Bayview,35659,68829.0,7.9,20.7,62.5,0.98,3.3,18.9,65,5510102,132,6.1,38,1482,15.0,973013
2023-06,Bayview,35810,69034.0,8.4,20.8,61.6,0.96,4.1,17.2,74,6257656,134,5.7,30,1426,15.1,965070
2023-07,Bayview,35786,69997.0,7.7,20.4,62.4,1.2,3.8,16.6,76,6501951,140,6.0,27,1383,15.3,990801
2023-08,Bayview,35677,70065.0,8.5,21.1,62.1,1.05,3.6,14.3,66,5451782,124,5.8,54,1466,15.4,982569
2023-09,Bayview,35764,68384.0,8.2,20.8,62.5,1.03,3.9,12.8,41,3430535,143,5.8,73,1474,15.1,936811
2023-10,Bayview,35723,70501.0,7.8,21.0,62.7,0.94,3.8,13.8,41,3382358,138,5.1,60,1473,15.4,989923
2023-11,Bayview,35756,68728.0,7.9,20.2,62.4,1.01,3.8,13.1,34,2835044,135,5.8,30,1490,15.2,965528
2023-12,Bayview,35728,68988.0,7.9,22.0,62.0,1.01,3.6,14.5,30,2562747,122,6.1,33,1679,15.0,964961
2024-01,Bayview,35725,72400.0,8.1,20.1,62.2,1.04,3.8,15.6,34,2859044,128,5.9,33,1783,15.3,1020181
2024-02,Bayview,35774,70247.0,8.0,20.6,62.3,1.05,4.2,18.1,39,3236571,134,6.4,28,1789,15.2,999416
2024-03,Bayview,35779,69476.0,7.8,21.8,63.0,1.12,3.9,19.3,63,5342877,144,5.4,25,1393,15.3,962325
2024-04,Bayview,35720,67172.0,7.7,20.7,63.2,1.08,3.6,20.1,62,5186082,127,5.5,25,1453,15.2,972585
2024-05,Bayview,35760,67572.0,8.0,20.2,62.0,0.96,3.6,18.4,71,5807731,142,6.5,23,1438,14.9,961837
2024-06,Bayview,35774,71119.0,8.0,21.3,63.8,1.21,3.6,17.2,73,6151129,143,5.4,29,1495,15.2,1008195
2024-07,Bayview,35801,68634.0,7.9,20.8,62.5,1.06,3.8,16.3,69,5777098,133,6.0,26,1496,15.2,978916
2024-08,Bayview,35774,69904.0,8.2,20.9,62.2,1.09,3.8,15.2,68,5825852,127,6.5,33,1500,15.2,992735
2024-09,Bayview,35738,70671.0,8.4,20.5,62.4,0.81,4.1,12.9,55,4683317,138,6.0,80,1464,15.3,1020954
2024-10,Bayview,35796,70402.0,8.3,21.4,63.0,0.97,3.7,13.1,35,3141530,139,5.9,46,1387,15.1,1018065
2024-11,Bayview,35780,71146.0,8.1,20.6,62.7,1.19,3.9,13.9,36,2930314,128,5.9,29,1475,15.4,1036042
2024-12,Bayview,35810,71195.0,7.7,20.7,62.1,1.2,3.9,14.9,38,3050690,145,5.4,29,1730,15.3,1033869
2025-01,Bayview,35815,70618.0,8.2,20.8,61.7,0.95,3.7,16.8,37,3039675,137,6.4,30,1729,15.2,1033018
2025-02,Bayview,35726,71842.0,7.9,21.1,62.6,1.09,3.6,17.5,47,4030343,142,5.7,34,1711,15.2,1053216
2025-03,Bayview,35808,70924.0,8.5,20.9,62.0,1.08,3.6,19.3,53,4536910,130,6.1,24,1399,15.2,1049985
2025-04,Bayview,35732,72269.0,8.3,21.1,62.3,0.93,3.3,19.4,70,5916991,146,5.5,30,1487,15.1,1057476
2025-05,Bayview,35730,72389.0,8.0,20.7,63.3,1.11,3.6,19.1,72,6214053,164,5.9,20,1424,15.0,1056377
2025-06,Bayview,35652,70933.0,7.5,20.8,62.5,1.07,3.7,17.2,77,6773155,143,5.7,22,1402,15.2,1051257
2025-07,Bayview,35766,72722.0,8.2,20.9,62.2,1.06,3.5,16.3,74,6558581,126,5.9,37,1490,15.3,1074787
2025-08,Bayview,35818,70955.0,7.5,20.6,61.4,1.16,4.0,14.4,62,5292379,139,5.8,63,1446,15.3,1049574
2025-09,Bayview,35724,73499.0,7.6,20.5,63.0,0.97,3.8,13.7,50,4330229,137,5.6,89,1413,15.3,1080900
2025-10,Bayview,35701,72384.0,8.2,21.0,63.3,1.34,3.8,12.7,45,3852024,148,5.4,90,1493,15.0,1063423
2025-11,Bayview,35797,73579.0,7.6,20.9,61.5,1.03,3.9,13.2,28,2444732,133,6.0,25,1415,15.0,1092136
2025-12,Bayview,35749,71333.0,8.0,21.0,62.4,1.07,3.8,14.0,42,3550897,145,6.0,29,1773,15.2,1045071
2018-01,North Beach,15217,97387.0,5.8,11.7,65.8,0.99,2.3,9.1,39,3785429,91,4.7,31,750,10.9,1172698
2018-02,North Beach,15192,97484.0,6.2,12.9,65.5,1.02,2.4,9.6,45,4312389,95,4.8,39,773,10.9,1170332
2018-03,North Beach,15266,99137.0,5.4,12.2,65.7,0.85,1.8,8.8,61,6066530,90,4.6,32,664,10.6,1182270
2018-04,North Beach,15221,99052.0,6.1,12.6,65.0,0.79,1.9,10.6,71,7151333,101,4.5,26,560,10.7,1194104
2018-05,North Beach,15118,98442.0,6.3,12.6,65.0,0.83,2.0,10.0,92,9225196,104,4.4,33,540,10.8,1198788
2018-06,North Beach,15275,99475.0,6.1,12.3,65.5,0.73,1.9,9.4,89,8694097,104,4.8,29,749,10.7,1204899
2018-07,North Beach,15219,98890.0,5.9,11.6,64.9,0.82,2.3,9.6,91,8971968,92,4.5,38,620,10.7,1199312
2018-08,North Beach,15277,99823.0,5.9,12.7,64.1,0.84,2.2,7.2,71,6907066,115,4.3,58,661,11.0,1217193
2018-09,North Beach,15213,99473.0,6.4,12.2,64.7,0.67,1.8,7.5,61,6023166,92,4.6,51,614,10.9,1232877
2018-10,North Beach,15160,99789.0,5.7,12.2,65.4,0.81,2.1,7.1,52,5129827,93,4.1,42,724,10.7,1212383
2018-11,North Beach,15258,99518.0,5.9,13.0,65.5,0.77,2.0,6.8,45,4458345,81,4.5,22,739,10.7,1222418
2018-12,North Beach,15256,99502.0,5.9,12.5,66.0,0.9,2.4,7.1,39,3905816,103,5.0,28,735,10.9,1208999
2019-01,North Beach,15232,99824.0,5.7,12.8,64.7,0.81,2.1,9.2,41,4190016,106,4.6,24,683,10.8,1228378
2019-02,North Beach,15290,100873.0,5.9,11.7,65.5,0.72,1.9,8.9,50,5138835,99,4.4,22,785,10.7,1251018
2019-03,North Beach,15227,101117.0,5.9,12.2,65.4,1.04,2.2,9.9,63,6282702,90,4.4,26,661,10.7,1268994
2019-04,North Beach,15284,100468.0,6.0,12.0,65.3,0.94,1.9,9.4,79,7950926,88,4.3,25,595,10.8,1248007
2019-05,North Beach,15214,99853.0,5.9,12.3,65.0,0.94,2.2,9.2,87,8754156,95,4.1,30,627,10.7,1231455
2019-06,North Beach,15243,100547.0,5.9,12.2,64.6,0.78,2.2,9.2,80,7974621,88,4.6,31,546,10.9,1246581
2019-07,North Beach,15326,100896.0,5.6,11.6,65.4,0.79,2.0,9.3,82,8242716,113,4.6,21,658,10.7,1279112
2019-08,North Beach,15208,104084.0,6.4,11.8,65.2,0.9,2.2,7.9,83,8457176,95,4.4,67,646,10.8,1316149
2019-09,North Beach,15148,101594.0,6.0,13.0,64.4,0.98,2.1,7.3,72,7313472,103,4.6,47,624,10.7,1279567
2019-10,North Beach,15134,101878.0,5.9,12.0,65.3,0.68,2.5,6.7,50,4950415,99,5.0,70,667,10.9,1283016
2019-11,North Beach,15179,101419.0,5.9,12.7,65.4,0.99,2.3,6.8,32,3361257,113,4.1,37,646,10.8,1300046
2019-12,North Beach,15320,102437.0,6.1,12.5,65.0,0.82,1.9,7.5,36,3580327,100,4.5,32,678,10.8,1301128
2020-01,North Beach,15238,101784.0,5.5,12.3,65.5,0.88,2.3,6.9,44,4454858,106,4.1,25,834,10.6,1293241
2020-02,North Beach,15313,102035.0,5.9,12.2,65.0,0.83,1.9,8.0,58,5845666,85,4.4,29,784,10.7,1293256
2020-03,North Beach,15281,103228.0,9.8,11.5,66.8,0.9,2.0,8.4,63,6488383,101,4.6,29,558,11.0,1309692
2020-04,North Beach,15188,102248.0,9.7,12.1,65.5,0.93,2.2,8.0,77,7827329,82,4.7,22,729,10.8,1307864
2020-05,North Beach,15218,101998.0,10.7,12.6,64.4,0.98,2.3,7.8,87,8785397,119,4.3,30,607,10.7,1331438
2020-06,North Beach,15199,103020.0,9.5,11.9,65.4,0.74,2.2,7.3,95,9779638,93,4.6,30,658,10.8,1327702
2020-07,North Beach,15246,103083.0,10.4,12.4,65.6,0.9,2.0,7.0,81,8351730,71,4.5,35,561,10.8,1322844
2020-08,North Beach,15241,104087.0,10.0,11.1,64.7,0.92,2.2,7.0,86,8741499,124,4.6,40,597,10.6,1361852
2020-09,North Beach,15340,102299.0,9.9,12.1,64.7,0.65,2.0,5.5,62,6293529,113,4.5,57,669,10.9,1319646
2020-10,North Beach,15266,104030.0,9.6,12.7,65.9,0.75,2.1,5.8,49,5046893,101,4.1,61,575,10.9,1344591
2020-11,North Beach,15254,105029.0,10.1,11.5,64.7,0.77,2.1,5.8,38,3778824,102,4.5,40,631,11.0,1355782
2020-12,North Beach,15184,102705.0,10.3,12.9,64.8,0.78,1.8,5.2,42,4279108,99,4.1,38,727,10.9,1325723
2021-01,North Beach,15254,104291.0,7.1,12.1,65.4,0.47,2.1,9.4,43,4399494,86,4.2,20,796,10.9,1372589
2021-02,North Beach,15280,102042.0,6.7,12.1,65.3,0.56,2.1,10.3,51,5088154,109,4.4,23,718,10.8,1347787
2021-03,North Beach,15263,104147.0,6.6,12.4,64.9,0.57,2.4,11.2,56,5539160,98,4.2,33,632,10.8,1361255
2021-04,North Beach,15353,107351.0,6.9,12.2,65.2,0.55,1.9,10.7,73,7608838,94,3.8,32,632,10.9,1417432
2021-05,North Beach,15193,102449.0,6.8,11.7,65.7,0.58,2.3,10.3,91,9283525,79,4.9,30,647,10.7,1364927
2021-06,North Beach,15208,105687.0,7.2,11.5,66.2,0.6,2.2,9.5,101,10264727,109,4.3,26,667,10.9,1385425
2021-07,North Beach,15323,106070.0,6.7,12.8,64.5,0.52,2.2,8.9,89,9194239,97,4.8,28,644,10.9,1414256
2021-08,North Beach,15309,104053.0,7.1,11.5,64.6,0.57,1.9,8.8,81,8073878,91,4.1,48,655,10.8,1376881
2021-09,North Beach,15335,103074.0,7.4,11.7,65.2,0.53,2.4,7.1,64,6551117,83,4.3,52,589,10.7,1369423
2021-10,North Beach,15303,105208.0,7.3,11.4,64.6,0.77,1.9,6.8,43,4519478,96,4.5,52,682,10.8,1427893
2021-11,North Beach,15279,106790.0,7.2,11.9,64.9,0.61,2.2,7.4,43,4569603,120,4.8,39,599,10.9,1442220
2021-12,North Beach,15228,105415.0,7.5,11.4,64.5,0.73,2.3,8.6,38,3859025,102,5.0,31,863,10.7,1413354
2022-01,North Beach,15255,104993.0,5.9,12.1,65.5,0.8,2.2,9.9,42,4472662,123,4.7,25,728,10.8,1415673
2022-02,North Beach,15309,106717.0,6.0,11.6,65.4,0.76,2.3,10.6,57,5854327,94,4.3,29,737,10.9,1432783
2022-03,North Beach,15235,108361.0,5.8,12.0,65.4,0.46,2.3,11.3,73,7537246,100,4.6,31,556,10.8,1448405
2022-04,North Beach,15294,104469.0,5.4,12.3,64.9,0.48,2.3,11.4,82,8366587,126,4.4,38,628,10.6,1418153
2022-05,North Beach,15293,105719.0,5.7,11.9,65.4,0.33,2.3,10.7,81,8425743,99,4.9,32,631,10.8,1438200
2022-06,North Beach,15257,106098.0,6.2,11.8,65.2,0.69,2.0,10.3,88,9111376,103,4.8,27,607,10.9,1444266
2022-07,North Beach,15233,108431.0,5.5,12.2,64.6,0.77,1.8,9.9,88,9134303,101,4.7,25,588,10.9,1459583
2022-08,North Beach,15250,110345.0,5.7,12.4,64.9,0.63,2.2,9.0,79,8507528,93,4.6,58,573,10.8,1507713
2022-09,North Beach,15259,109926.0,5.7,12.4,65.6,0.58,1.9,7.3,64,6539060,89,4.1,75,661,10.9,1509622
2022-10,North Beach,15289,109121.0,5.8,11.9,65.6,0.45,2.7,7.5,53,5667388,108,4.6,56,556,10.7,1501117
2022-11,North Beach,15304,109062.0,5.9,11.1,65.7,0.72,2.2,7.6,48,5360388,100,4.2,27,663,10.6,1500170
2022-12,North Beach,15302,109552.0,6.4,12.2,64.1,0.67,2.2,8.5,31,3170376,87,3.9,29,718,11.1,1506753
2023-01,North Beach,15348,106629.0,5.8,11.8,64.7,0.54,2.0,9.2,52,5410185,104,4.7,33,756,10.8,1473126
2023-02,North Beach,15342,109507.0,5.9,12.2,65.1,0.58,2.0,10.2,59,6189689,100,4.1,28,748,10.7,1514727
2023-03,North Beach,15264,108625.0,6.0,11.3,65.0,0.59,2.3,11.1,62,6507278,116,4.8,32,666,10.9,1516072
2023-04,North Beach,15314,109796.0,5.7,11.0,65.3,0.59,2.0,11.6,70,7289394,94,4.1,37,564,10.7,1533981
2023-05,North Beach,15319,107797.0,6.2,11.9,66.4,0.62,2.0,10.5,85,8748774,113,4.6,32,708,10.6,1513103
2023-06,North Beach,15290,109523.0,5.7,11.4,65.4,0.82,2.3,10.9,92,9578034,91,4.4,20,595,10.7,1525936
2023-07,North Beach,15295,109628.0,6.0,11.4,64.2,0.52,1.9,9.6,94,9946368,107,4.5,27,594,10.6,1542314
2023-08,North Beach,15281,108203.0,5.7,11.3,65.2,0.69,2.0,7.3,78,8104294,97,4.4,58,634,10.8,1519909
2023-09,North Beach,15269,109147.0,6.4,12.0,65.6,0.7,2.2,8.2,58,6085671,97,5.1,68,599,10.8,1534016
2023-10,North Beach,15314,108793.0,6.1,11.6,65.3,0.51,1.9,8.1,47,4808859,99,4.3,41,637,10.6,1520510
2023-11,North Beach,15395,110456.0,5.8,11.9,65.5,0.68,2.0,8.2,33,3366893,101,4.6,25,648,10.7,1554592
2023-12,North Beach,15344,111085.0,5.7,11.1,65.0,0.58,1.9,8.9,41,4367841,86,4.9,20,802,10.9,1565184
2024-01,North Beach,15357,110298.0,6.0,11.8,66.8,0.71,2.2,8.9,44,4545239,107,4.6,24,765,10.7,1563275
2024-02,North Beach,15251,110574.0,6.2,11.6,65.0,0.6,2.2,9.7,54,5817253,105,4.6,33,778,10.9,1548813
2024-03,North Beach,15217,111725.0,5.5,11.8,65.0,0.48,2.1,11.1,77,8088944,114,4.7,26,668,10.9,1588941
2024-04,North Beach,15309,110310.0,5.7,12.0,65.1,0.57,2.1,11.4,72,7699777,100,4.5,32,644,10.9,1577205
2024-05,North Beach,15333,112438.0,6.2,11.5,64.6,0.75,2.0,10.7,82,8743817,101,4.1,32,608,11.1,1599786
2024-06,North Beach,15276,110399.0,6.4,11.4,64.8,0.65,1.8,10.6,102,10787029,105,4.8,38,691,10.8,1588779
2024-07,North Beach,15254,112232.0,5.7,11.4,63.7,0.62,1.9,9.9,92,9875062,88,4.9,40,668,10.9,1610972
2024-08,North Beach,15273,112404.0,5.5,11.4,64.3,0.51,2.2,8.7,81,8619400,80,4.4,44,597,10.9,1606577
2024-09,North Beach,15270,109744.0,5.9,11.0,65.2,0.48,2.1,7.7,74,7810231,81,4.2,55,584,10.5,1593801
2024-10,North Beach,15337,112534.0,5.8,11.8,64.8,0.6,1.9,8.2,46,5011500,99,4.4,57,670,10.9,1626942
2024-11,North Beach,15257,112257.0,6.5,12.2,65.7,0.66,2.2,8.3,41,4215753,100,4.3,24,594,11.0,1624606
2024-12,North Beach,15321,111161.0,5.4,11.1,65.9,0.61,2.2,8.8,37,4045280,93,5.0,32,669,10.7,1592843
2025-01,North Beach,15362,112548.0,5.3,11.7,64.9,0.43,2.4,9.4,42,4423565,84,4.2,36,737,10.8,1613781
2025-02,North Beach,15238,113372.0,6.1,12.4,65.9,0.56,2.2,10.1,64,6942802,101,4.6,37,784,11.0,1627715
2025-03,North Beach,15328,112418.0,6.5,12.3,65.2,0.73,2.4,11.0,79,8387375,97,4.8,28,637,10.9,1639065
2025-04,North Beach,15221,113491.0,5.8,11.9,65.5,0.73,2.2,11.8,78,8406535,119,4.3,38,601,10.7,1660942
2025-05,North Beach,15343,114219.0,5.7,11.7,64.9,0.43,1.9,10.6,94,10183526,84,4.7,24,665,10.7,1661487
2025-06,North Beach,15348,112911.0,5.9,10.4,65.7,0.66,2.1,9.5,100,10578932,95,5.2,26,670,10.9,1660204
2025-07,North Beach,15323,114059.0,6.1,11.4,66.0,0.45,2.3,9.8,95,10279512,98,4.0,29,583,10.7,1664092
2025-08,North Beach,15285,113277.0,5.3,11.8,66.3,0.64,2.0,8.4,79,8433464,99,4.3,80,556,10.9,1667474
2025-09,North Beach,15405,114407.0,5.9,11.3,65.2,0.46,1.9,6.8,63,6763195,102,4.0,52,664,10.8,1682273
2025-10,North Beach,15290,113711.0,5.8,11.5,66.4,0.5,2.0,7.5,50,5452587,75,4.4,67,616,10.7,1686109
2025-11,North Beach,15357,114654.0,5.7,11.7,65.0,0.65,2.4,6.4,45,4656144,124,4.4,33,632,10.7,1689939
2025-12,North Beach,15392,115586.0,6.6,11.4,65.3,0.55,2.0,7.9,41,4340582,104,4.6,31,846,10.8,1723951
2018-01,Haight-Ashbury,19078,93307.0,6.7,14.0,72.5,0.81,2.5,9.3,40,3968851,94,5.3,34,983,16.3,1124485
2018-02,Haight-Ashbury,19052,92256.0,6.4,14.2,73.3,0.91,2.4,10.9,49,4823986,97,4.7,37,951,16.3,1112462
2018-03,Haight-Ashbury,18928,91881.0,6.4,14.2,73.0,1.1,2.2,10.8,63,6195884,113,4.9,33,849,16.2,1109842
2018-04,Haight-Ashbury,19051,92243.0,6.4,14.0,71.2,0.95,2.4,10.8,67,6352068,114,5.4,36,753,16.4,1108462
2018-05,Haight-Ashbury,18950,92139.0,6.6,14.6,72.4,0.94,2.5,11.1,87,8229588,107,4.5,29,805,16.3,1108562
2018-06,Haight-Ashbury,18905,90662.0,6.3,13.9,72.1,1.08,2.2,10.8,92,8575354,107,4.7,20,742,16.4,1121627
2018-07,Haight-Ashbury,19026,93231.0,6.3,15.0,73.5,0.89,2.0,8.2,88,8497453,108,4.2,26,805,16.3,1131417
2018-08,Haight-Ashbury,18929,92279.0,6.7,14.2,72.7,0.86,1.8,8.0,68,6572386,139,5.0,90,844,16.2,1130108
2018-09,Haight-Ashbury,19071,95050.0,6.2,14.2,71.7,1.03,2.7,7.6,58,5692452,110,4.8,57,813,16.4,1170723
2018-10,Haight-Ashbury,18934,92361.0,6.3,14.5,72.5,0.88,2.4,7.2,53,5130878,103,4.8,74,787,16.3,1132482
2018-11,Haight-Ashbury,19005,92874.0,6.4,14.6,71.9,0.81,2.1,7.0,42,3909774,103,5.0,32,799,16.3,1143391
2018-12,Haight-Ashbury,18973,93470.0,7.0,14.5,73.6,0.9,2.3,7.6,32,3285716,101,5.4,23,928,16.3,1151776
2019-01,Haight-Ashbury,19032,94289.0,6.2,14.0,72.2,0.86,2.2,9.7,31,3173223,103,4.5,33,1058,16.4,1170413
2019-02,Haight-Ashbury,19041,92280.0,6.2,13.6,73.0,0.91,2.5,10.4,44,4171465,119,4.5,30,945,16.3,1142916
2019-03,Haight-Ashbury,18948,93179.0,6.4,13.6,72.0,0.85,2.4,11.3,68,6495491,128,4.5,35,780,16.2,1149639
2019-04,Haight-Ashbury,18985,94878.0,6.5,13.6,71.9,0.86,2.3,10.9,69,6750241,129,4.6,27,846,16.2,1187770
2019-05,Haight-Ashbury,18953,96283.0,6.4,13.7,72.1,0.9,2.6,10.2,80,7795168,106,4.7,22,796,16.3,1195145
2019-06,Haight-Ashbury,19024,95530.0,6.3,14.1,71.3,0.9,2.6,9.9,82,8244479,124,4.9,35,708,16.2,1190239
2019-07,Haight-Ashbury,18979,94274.0,5.6,14.2,72.7,1.11,2.2,8.8,69,6673102,115,4.6,40,805,16.3,1168392
2019-08,Haight-Ashbury,19006,92944.0,6.5,14.3,73.1,0.84,2.4,8.6,75,7148877,82,4.9,52,790,16.4,1167739
2019-09,Haight-Ashbury,18926,93152.0,6.0,15.2,72.8,0.97,2.3,7.5,66,6324948,112,4.7,84,852,16.4,1167799
2019-10,Haight-Ashbury,19046,94925.0,6.4,14.8,71.9,0.97,2.5,7.6,47,4789373,93,5.2,73,915,16.1,1190108
2019-11,Haight-Ashbury,19068,93521.0,5.9,13.7,72.5,1.11,2.3,7.3,41,4014143,111,4.7,20,775,16.4,1185790
2019-12,Haight-Ashbury,18979,96672.0,6.0,13.8,72.5,0.9,2.4,8.2,30,2968222,93,4.8,36,967,16.2,1225392
2020-01,Haight-Ashbury,18954,96309.0,6.3,14.8,73.0,0.93,2.5,7.2,40,3890030,114,5.2,33,1026,16.4,1230511
2020-02,Haight-Ashbury,18939,97576.0,6.9,13.8,72.2,1.01,2.5,8.0,43,4278457,112,5.0,31,966,16.4,1244760
2020-03,Haight-Ashbury,18974,95845.0,9.8,13.8,72.7,0.98,2.7,8.5,64,6346327,130,4.8,24,860,16.5,1221549
2020-04,Haight-Ashbury,19040,97416.0,10.6,13.9,72.1,0.94,2.5,9.3,76,7463829,112,5.0,31,778,16.3,1257303
2020-05,Haight-Ashbury,18930,94251.0,10.8,14.1,72.7,0.84,2.5,8.8,74,7329715,108,4.7,28,715,16.4,1212685
2020-06,Haight-Ashbury,18990,97785.0,9.9,13.6,72.0,0.92,2.4,8.3,85,8318115,123,5.5,30,780,16.4,1243955
2020-07,Haight-Ashbury,18984,95967.0,10.0,13.7,72.0,0.95,2.4,7.0,81,7913587,114,4.7,34,847,16.4,1251749
2020-08,Haight-Ashbury,18945,96353.0,10.9,13.7,71.0,0.93,2.4,5.3,81,7880915,110,4.7,35,763,16.2,1256644
2020-09,Haight-Ashbury,18995,96467.0,10.1,14.4,73.1,1.07,2.5,6.2,56,5476492,99,4.2,70,783,16.4,1259029
2020-10,Haight-Ashbury,19031,97760.0,10.2,14.7,72.4,0.98,2.2,5.4,52,5163500,98,4.3,35,880,16.2,1266465
2020-11,Haight-Ashbury,19076,96188.0,10.1,13.4,73.2,1.15,2.5,6.5,37,3824209,109,5.0,29,808,16.5,1257776
2020-12,Haight-Ashbury,19077,97724.0,10.1,13.5,72.5,0.88,2.1,7.2,34,3375124,109,4.6,37,930,16.3,1277727
2021-01,Haight-Ashbury,19003,96336.0,7.6,14.1,72.1,0.73,2.4,9.5,36,3647867,109,4.6,25,957,16.3,1251633
2021-02,Haight-Ashbury,18919,98937.0,7.6,13.1,72.5,0.57,2.3,11.0,48,4974775,102,4.5,26,1030,16.1,1289513
2021-03,Haight-Ashbury,19079,98189.0,7.4,14.8,72.5,0.59,2.3,11.3,69,6894985,118,5.1,27,775,16.3,1281321
2021-04,Haight-Ashbury,19016,99242.0,7.3,13.8,72.4,0.74,2.2,11.0,78,7869226,111,4.6,24,844,16.3,1305656
2021-05,Haight-Ashbury,19100,97323.0,7.9,13.7,71.5,0.64,2.6,11.7,76,7481819,98,4.9,33,770,16.2,1292085
2021-06,Haight-Ashbury,18967,97353.0,7.0,13.9,72.6,0.59,2.4,11.9,82,7896293,111,4.7,26,850,16.4,1265805
2021-07,Haight-Ashbury,18978,100913.0,7.5,14.0,73.0,0.66,2.5,10.5,88,8807961,108,4.6,30,759,16.2,1335143
2021-08,Haight-Ashbury,18964,98256.0,7.3,13.9,72.9,0.62,2.6,9.6,77,7648224,109,5.1,73,884,16.3,1311294
2021-09,Haight-Ashbury,19079,98304.0,7.2,13.7,72.8,0.75,2.3,7.6,63,6154729,91,4.4,59,890,16.3,1311492
2021-10,Haight-Ashbury,19072,97544.0,7.5,13.7,72.7,0.61,2.2,8.2,58,5814861,101,4.4,29,887,16.2,1298888
2021-11,Haight-Ashbury,19080,97641.0,7.8,13.5,71.8,0.64,2.2,8.6,37,3465195,104,4.4,31,763,16.3,1308251
2021-12,Haight-Ashbury,19004,99667.0,7.5,13.1,72.4,0.33,2.4,9.0,33,3326076,118,4.6,25,991,16.2,1329874
2022-01,Haight-Ashbury,19077,99646.0,5.8,12.7,72.5,0.75,2.0,10.3,47,4880465,110,4.9,20,1091,16.2,1329906
2022-02,Haight-Ashbury,19004,101263.0,7.0,13.7,72.9,0.67,2.2,11.9,47,4883232,119,5.0,39,1094,16.3,1355980
2022-03,Haight-Ashbury,18924,102147.0,6.2,14.2,72.0,0.82,2.2,11.3,63,6314468,112,4.8,33,801,16.2,1372966
2022-04,Haight-Ashbury,19120,100296.0,5.7,13.3,72.4,0.85,2.6,11.7,88,8809909,119,4.4,20,753,16.0,1377996
2022-05,Haight-Ashbury,19030,99309.0,6.5,13.7,72.7,0.78,2.3,11.4,89,8949489,107,5.4,27,775,16.3,1339710
2022-06,Haight-Ashbury,19044,99569.0,6.2,14.5,72.2,0.58,2.6,10.6,85,8539353,116,5.1,26,850,16.3,1346974
2022-07,Haight-Ashbury,19081,100016.0,6.4,13.6,71.9,0.76,2.5,9.1,86,8523401,117,4.3,28,840,16.3,1369690
2022-08,Haight-Ashbury,18945,102387.0,6.5,14.2,72.8,0.66,2.1,8.8,84,8638792,100,3.9,51,802,16.3,1402759
2022-09,Haight-Ashbury,19066,101895.0,6.5,12.6,72.2,0.89,2.4,8.6,65,6603116,82,4.7,54,885,16.3,1377404
2022-10,Haight-Ashbury,19044,100265.0,6.0,13.1,72.7,0.79,2.5,8.4,53,5317151,113,4.0,56,768,16.4,1373066
2022-11,Haight-Ashbury,19025,99734.0,6.6,13.8,72.7,0.58,2.2,8.5,37,3738561,85,4.6,38,841,16.3,1390155
2022-12,Haight-Ashbury,18908,100588.0,6.2,13.9,72.8,0.58,2.6,8.9,44,4309675,105,4.6,35,951,16.3,1390086
2023-01,Haight-Ashbury,19053,102461.0,6.4,13.3,72.2,0.67,2.4,10.0,42,4099955,113,4.8,35,985,16.1,1410352
2023-02,Haight-Ashbury,19016,102488.0,5.7,13.5,72.7,0.6,2.4,10.8,47,4717621,99,5.0,26,938,16.5,1427045
2023-03,Haight-Ashbury,18934,101135.0,6.4,13.6,71.7,0.78,2.5,12.1,70,7084944,111,5.2,35,774,16.4,1394872
2023-04,Haight-Ashbury,19053,102548.0,5.9,13.4,72.5,0.62,2.4,12.5,76,7719265,120,4.9,31,773,16.4,1427528
2023-05,Haight-Ashbury,19093,102284.0,5.8,12.6,72.8,0.61,2.5,11.9,85,8587430,98,4.8,27,804,16.3,1421323
2023-06,Haight-Ashbury,19076,102279.0,6.6,14.2,72.8,0.72,2.4,11.6,90,9201022,112,4.7,34,826,16.3,1421888
2023-07,Haight-Ashbury,19039,103572.0,6.6,13.6,72.7,0.79,2.3,9.6,93,9413129,99,4.2,32,739,16.2,1453630
2023-08,Haight-Ashbury,19067,102097.0,6.3,13.0,72.1,0.69,2.3,9.0,69,7085627,111,5.0,74,780,16.3,1411292
2023-09,Haight-Ashbury,19189,102772.0,6.7,12.8,72.9,0.85,2.4,7.9,63,6164626,106,5.0,54,812,16.4,1448876
2023-10,Haight-Ashbury,18950,103177.0,7.1,12.7,72.4,0.86,2.6,7.8,52,5282403,99,4.8,50,822,16.2,1438820
2023-11,Haight-Ashbury,19032,104977.0,6.4,13.2,72.8,0.65,2.7,8.4,45,4536526,111,4.9,29,795,16.2,1482937
2023-12,Haight-Ashbury,19066,103303.0,6.4,13.3,72.4,0.64,2.4,10.5,40,4130589,111,4.7,36,971,16.4,1456220
2024-01,Haight-Ashbury,18987,103970.0,6.0,13.6,71.8,0.63,2.1,11.5,33,3366478,118,5.1,34,966,16.4,1481291
