id,date,neighborhood,category,resolution,lat,lng,description
180001117,2018-02-12 20:47:00,Outer Sunset,Robbery,Cite or Arrest Adult,37.746704,-122.50168,Incident #180001117
180001118,2018-02-07 17:01:00,Outer Sunset,Disorderly Conduct,Arrest Made,37.759403,-122.518686,Incident #180001118
180001119,2018-02-10 22:44:00,Outer Sunset,Public Intoxication,Open,37.754813,-122.511499,Incident #180001119
180001120,2018-02-20 23:39:00,Outer Sunset,Robbery,Open,37.761161,-122.509236,Incident #180001120
180001121,2018-02-20 16:58:00,Outer Sunset,Drug Offense,Cite or Arrest Adult,37.740678,-122.506656,Incident #180001121
180001122,2018-02-20 00:54:00,Outer Sunset,Trespass,Exceptional Clearance,37.762237,-122.50511,Incident #180001122
180001123,2018-02-03 04:43:00,Outer Sunset,Trespass,Cite or Arrest Adult,37.75178,-122.505407,Incident #180001123
180001124,2018-02-22 13:34:00,Outer Sunset,Trespass,Cite or Arrest Adult,37.766851,-122.514014,Incident #180001124
180001125,2018-02-08 05:40:00,Outer Sunset,Assault,Exceptional Clearance,37.767463,-122.511325,Incident #180001125
180001126,2018-02-01 04:13:00,Outer Sunset,Motor Vehicle Theft,Arrest Made,37.748784,-122.523239,Incident #180001126
180001127,2018-02-15 02:13:00,Outer Sunset,Public Intoxication,Arrest Made,37.745257,-122.486451,Incident #180001127
180001128,2018-02-21 10:52:00,Outer Sunset,Shoplifting,Arrest Made,37.759539,-122.501393,Incident #180001128
180001129,2018-02-01 03:44:00,Outer Sunset,Robbery,Open,37.747165,-122.490832,Incident #180001129
180001130,2018-02-19 00:24:00,Outer Sunset,Vandalism,Cite or Arrest Adult,37.740246,-122.483148,Incident #180001130
180001131,2018-02-05 23:17:00,Outer Sunset,Fraud,Complainant Refuses to Prosecute,37.759131,-122.494885,Incident #180001131
180001132,2018-02-18 06:37:00,Outer Sunset,Motor Vehicle Theft,Arrest Made,37.752413,-122.513367,Incident #180001132
180001133,2018-02-05 11:03:00,Outer Sunset,Motor Vehicle Theft,Open,37.754955,-122.522944,Incident #180001133
180001134,2018-02-24 19:46:00,Outer Sunset,Vandalism,Not Prosecuted,37.755288,-122.512808,Incident #180001134
180001135,2018-02-10 04:52:00,Outer Sunset,Vandalism,Arrest Made,37.741959,-122.49546,Incident #180001135
180001136,2018-02-07 10:42:00,Outer Sunset,Weapons Offense,Not Prosecuted,37.740953,-122.507646,Incident #180001136
180001137,2024-06-29 18:01:00,West Portal,Motor Vehicle Theft,Open,37.758942,-122.458726,Incident #180001137
180001138,2024-06-02 18:36:00,West Portal,Trespass,Arrest Made,37.763791,-122.465871,Incident #180001138
180001139,2024-06-10 18:25:00,West Portal,Drug Offense,Arrest Made,37.731811,-122.460449,Incident #180001139
180001140,2024-06-23 12:52:00,West Portal,Disorderly Conduct,Cite or Arrest Adult,37.741224,-122.466442,Incident #180001140
180001141,2024-06-03 10:20:00,West Portal,Shoplifting,Open,37.759276,-122.461589,Incident #180001141
180001142,2024-06-10 21:54:00,West Portal,Fraud,Arrest Made,37.727218,-122.480282,Incident #180001142
180001143,2024-06-11 22:57:00,West Portal,Shoplifting,Arrest Made,37.736389,-122.460112,Incident #180001143
180001144,2024-06-17 14:15:00,West Portal,Motor Vehicle Theft,Cite or Arrest Adult,37.73884,-122.472566,Incident #180001144
180001145,2024-06-27 02:00:00,West Portal,Drug Offense,Arrest Made,37.743039,-122.443305,Incident #180001145
180001146,2024-06-30 09:18:00,West Portal,Fraud,Complainant Refuses to Prosecute,37.746326,-122.472556,Incident #180001146
180001147,2024-06-21 18:04:00,West Portal,Disorderly Conduct,Arrest Made,37.735987,-122.481439,Incident #180001147
180001148,2024-06-28 19:15:00,West Portal,Trespass,Arrest Made,37.745279,-122.475296,Incident #180001148
180001149,2024-06-30 21:10:00,West Portal,Larceny/Theft,Open,37.737952,-122.457159,Incident #180001149
180001150,2024-06-04 19:01:00,West Portal,Vandalism,Arrest Made,37.751457,-122.481085,Incident #180001150
180001151,2024-06-30 11:50:00,West Portal,Burglary,Cite or Arrest Adult,37.735389,-122.466099,Incident #180001151
180001152,2024-06-15 03:53:00,West Portal,Disorderly Conduct,Complainant Refuses to Prosecute,37.755468,-122.466534,Incident #180001152
180001153,2024-06-15 13:37:00,West Portal,Assault,Unfounded,37.739908,-122.463659,Incident #180001153
180001154,2024-06-05 22:15:00,West Portal,Robbery,Complainant Refuses to Prosecute,37.755716,-122.455625,Incident #180001154
180001155,2024-06-21 18:34:00,West Portal,Robbery,Open,37.745055,-122.476283,Incident #180001155
180001156,2024-06-24 23:59:00,West Portal,Burglary,Arrest Made,37.74506,-122.458391,Incident #180001156
180001157,2024-06-15 16:32:00,West Portal,Robbery,Cite or Arrest Adult,37.745147,-122.460381,Incident #180001157
180001158,2023-11-30 00:44:00,Pacific Heights,Trespass,Open,37.79879,-122.438286,Incident #180001158
180001159,2023-11-05 16:55:00,Pacific Heights,Weapons Offense,Arrest Made,37.794102,-122.438326,Incident #180001159
180001160,2023-11-08 06:46:00,Pacific Heights,Disorderly Conduct,Unfounded,37.80154,-122.415964,Incident #180001160
180001161,2023-11-13 12:53:00,Pacific Heights,Vandalism,Exceptional Clearance,37.786219,-122.449722,Incident #180001161
180001162,2023-11-04 23:44:00,Pacific Heights,Disorderly Conduct,Open,37.778919,-122.43166,Incident #180001162
180001163,2023-11-22 13:13:00,Pacific Heights,Fraud,Unfounded,37.785236,-122.438675,Incident #180001163
180001164,2023-11-30 07:11:00,Pacific Heights,Shoplifting,Complainant Refuses to Prosecute,37.791202,-122.426035,Incident #180001164
180001165,2023-11-27 12:41:00,Pacific Heights,Burglary,Unfounded,37.785092,-122.446117,Incident #180001165
180001166,2023-11-18 10:16:00,Pacific Heights,Disorderly Conduct,Complainant Refuses to Prosecute,37.777671,-122.439802,Incident #180001166
180001167,2023-11-27 16:00:00,Pacific Heights,Vandalism,Cite or Arrest Adult,37.792219,-122.433461,Incident #180001167
180001168,2023-11-01 08:20:00,Pacific Heights,Larceny/Theft,Open,37.794835,-122.443334,Incident #180001168
180001169,2023-03-22 07:37:00,Haight-Ashbury,Weapons Offense,Open,37.771835,-122.453612,Incident #180001169
180001170,2023-03-05 23:09:00,Haight-Ashbury,Drug Offense,Cite or Arrest Adult,37.757421,-122.440416,Incident #180001170
180001171,2023-03-18 23:05:00,Haight-Ashbury,Burglary,Arrest Made,37.762795,-122.460301,Incident #180001171
180001172,2023-03-11 21:01:00,Haight-Ashbury,Motor Vehicle Theft,Exceptional Clearance,37.752127,-122.456596,Incident #180001172
180001173,2023-03-19 21:55:00,Haight-Ashbury,Trespass,Not Prosecuted,37.774146,-122.466525,Incident #180001173
180001174,2023-03-03 13:46:00,Haight-Ashbury,Weapons Offense,Arrest Made,37.774674,-122.455328,Incident #180001174
180001175,2023-03-11 17:35:00,Haight-Ashbury,Disorderly Conduct,Arrest Made,37.780334,-122.445302,Incident #180001175
180001176,2023-03-09 20:57:00,Haight-Ashbury,Assault,Complainant Refuses to Prosecute,37.774419,-122.457362,Incident #180001176
180001177,2023-03-05 12:58:00,Haight-Ashbury,Shoplifting,Arrest Made,37.772183,-122.47369,Incident #180001177
180001178,2023-03-21 12:04:00,Haight-Ashbury,Shoplifting,Arrest Made,37.760208,-122.440353,Incident #180001178
180001179,2023-03-17 22:38:00,Haight-Ashbury,Assault,Arrest Made,37.767973,-122.46395,Incident #180001179
180001180,2023-03-05 11:05:00,Haight-Ashbury,Shoplifting,Arrest Made,37.754171,-122.449482,Incident #180001180
180001181,2023-03-06 16:43:00,Haight-Ashbury,Vandalism,Cite or Arrest Adult,37.792624,-122.44946,Incident #180001181
180001182,2023-03-26 05:19:00,Haight-Ashbury,Weapons Offense,Exceptional Clearance,37.777743,-122.444462,Incident #180001182
180001183,2023-03-04 08:47:00,Haight-Ashbury,Trespass,Exceptional Clearance,37.75438,-122.440003,Incident #180001183
180001184,2023-03-02 00:27:00,Haight-Ashbury,Public Intoxication,Open,37.790037,-122.445626,Incident #180001184
180001185,2023-03-22 04:21:00,Haight-Ashbury,Burglary,Open,37.769071,-122.447121,Incident #180001185
180001186,2023-03-11 17:14:00,Haight-Ashbury,Public Intoxication,Cite or Arrest Adult,37.77052,-122.445374,Incident #180001186
180001187,2023-03-19 17:19:00,Haight-Ashbury,Public Intoxication,Unfounded,37.778232,-122.450095,Incident #180001187
180001188,2023-03-29 12:18:00,Haight-Ashbury,Public Intoxication,Open,37.78336,-122.445917,Incident #180001188
180001189,2023-03-09 03:43:00,Haight-Ashbury,Burglary,Open,37.771856,-122.448912,Incident #180001189
180001190,2023-03-25 04:16:00,Haight-Ashbury,Weapons Offense,Arrest Made,37.76748,-122.457574,Incident #180001190
180001191,2023-03-18 08:40:00,Haight-Ashbury,Vandalism,Not Prosecuted,37.787932,-122.455541,Incident #180001191
180001192,2023-03-19 01:49:00,Haight-Ashbury,Public Intoxication,Open,37.770645,-122.463944,Incident #180001192
180001193,2023-03-22 12:32:00,Haight-Ashbury,Burglary,Unfounded,37.777115,-122.446386,Incident #180001193
180001194,2023-03-19 19:51:00,Haight-Ashbury,Larceny/Theft,Unfounded,37.758342,-122.456748,Incident #180001194
180001195,2023-03-02 15:15:00,Haight-Ashbury,Assault,Not Prosecuted,37.764834,-122.441,Incident #180001195
180001196,2023-03-25 10:22:00,Haight-Ashbury,Drug Offense,Unfounded,37.775182,-122.460375,Incident #180001196
180001197,2023-03-17 07:25:00,Haight-Ashbury,Weapons Offense,Arrest Made,37.770546,-122.45405,Incident #180001197
180001198,2023-03-07 18:18:00,Haight-Ashbury,Burglary,Open,37.774717,-122.451669,Incident #180001198
180001199,2023-03-30 03:33:00,Haight-Ashbury,Larceny/Theft,Not Prosecuted,37.783086,-122.461043,Incident #180001199
180001200,2023-03-09 07:47:00,Haight-Ashbury,Robbery,Arrest Made,37.763118,-122.459923,Incident #180001200
180001201,2023-03-05 22:07:00,Haight-Ashbury,Vandalism,Cite or Arrest Adult,37.782601,-122.449736,Incident #180001201
180001202,2023-03-18 07:19:00,Haight-Ashbury,Shoplifting,Exceptional Clearance,37.774116,-122.464903,Incident #180001202
180001203,2023-03-14 09:59:00,Haight-Ashbury,Robbery,Arrest Made,37.782034,-122.448573,Incident #180001203
180001204,2023-03-11 19:54:00,Haight-Ashbury,Larceny/Theft,Open,37.776186,-122.438686,Incident #180001204
180001205,2023-03-17 06:12:00,Haight-Ashbury,Drug Offense,Open,37.759878,-122.438463,Incident #180001205
180001206,2023-03-31 03:07:00,Haight-Ashbury,Public Intoxication,Arrest Made,37.759918,-122.444175,Incident #180001206
180001207,2023-03-02 05:08:00,Haight-Ashbury,Burglary,Arrest Made,37.76509,-122.453031,Incident #180001207
180001208,2023-03-11 08:35:00,Haight-Ashbury,Robbery,Arrest Made,37.772844,-122.442961,Incident #180001208
180001209,2023-03-19 05:32:00,Haight-Ashbury,Robbery,Not Prosecuted,37.774339,-122.427422,Incident #180001209
180001210,2023-03-01 01:09:00,Haight-Ashbury,Disorderly Conduct,Cite or Arrest Adult,37.763942,-122.445678,Incident #180001210
180001211,2023-03-21 19:33:00,Haight-Ashbury,Burglary,Cite or Arrest Adult,37.771427,-122.467829,Incident #180001211
180001212,2023-03-12 09:33:00,Haight-Ashbury,Public Intoxication,Arrest Made,37.780169,-122.44942,Incident #180001212
180001213,2022-09-24 09:14:00,Sunset,Shoplifting,Unfounded,37.735034,-122.486082,Incident #180001213
180001214,2022-09-21 00:19:00,Sunset,Robbery,Unfounded,37.736411,-122.493134,Incident #180001214
180001215,2022-09-02 18:57:00,Sunset,Larceny/Theft,Exceptional Clearance,37.736715,-122.498948,Incident #180001215
180001216,2022-09-27 02:58:00,Sunset,Disorderly Conduct,Arrest Made,37.74817,-122.500716,Incident #180001216
180001217,2022-09-22 17:26:00,Sunset,Trespass,Cite or Arrest Adult,37.749565,-122.486982,Incident #180001217
180001218,2022-09-22 16:44:00,Sunset,Fraud,Open,37.749069,-122.479978,Incident #180001218
180001219,2022-09-28 22:41:00,Sunset,Motor Vehicle Theft,Arrest Made,37.750665,-122.506264,Incident #180001219
180001220,2022-09-04 14:59:00,Sunset,Larceny/Theft,Arrest Made,37.743172,-122.490761,Incident #180001220
180001221,2022-09-12 22:54:00,Sunset,Burglary,Open,37.751867,-122.492823,Incident #180001221
180001222,2022-09-15 05:13:00,Sunset,Public Intoxication,Open,37.728146,-122.498729,Incident #180001222
180001223,2022-09-17 00:14:00,Sunset,Public Intoxication,Complainant Refuses to Prosecute,37.745976,-122.498993,Incident #180001223
180001224,2022-09-01 20:59:00,Sunset,Robbery,Unfounded,37.76728,-122.498711,Incident #180001224
180001225,2022-09-01 00:33:00,Sunset,Weapons Offense,Cite or Arrest Adult,37.756018,-122.507069,Incident #180001225
180001226,2022-09-25 09:09:00,Sunset,Disorderly Conduct,Open,37.733663,-122.49241,Incident #180001226
180001227,2022-09-08 19:08:00,Sunset,Assault,Cite or Arrest Adult,37.759052,-122.482881,Incident #180001227
180001228,2022-09-30 16:28:00,Sunset,Trespass,Open,37.752087,-122.491239,Incident #180001228
180001229,2022-09-03 19:14:00,Sunset,Drug Offense,Not Prosecuted,37.767033,-122.501055,Incident #180001229
180001230,2022-09-29 19:49:00,Sunset,Shoplifting,Exceptional Clearance,37.762834,-122.491435,Incident #180001230
180001231,2025-07-10 15:43:00,West Portal,Burglary,Not Prosecuted,37.736333,-122.470647,Incident #180001231
180001232,2025-07-12 10:40:00,West Portal,Larceny/Theft,Open,37.746989,-122.461549,Incident #180001232
180001233,2025-07-18 15:55:00,West Portal,Burglary,Open,37.750969,-122.464518,Incident #180001233
180001234,2025-07-23 07:13:00,West Portal,Motor Vehicle Theft,Open,37.73893,-122.46353,Incident #180001234
180001235,2025-07-30 08:05:00,West Portal,Disorderly Conduct,Open,37.743278,-122.463671,Incident #180001235
180001236,2025-07-10 23:34:00,West Portal,Public Intoxication,Arrest Made,37.74385,-122.458428,Incident #180001236
180001237,2025-07-23 03:36:00,West Portal,Motor Vehicle Theft,Unfounded,37.730888,-122.479166,Incident #180001237
180001238,2025-07-19 22:12:00,West Portal,Trespass,Exceptional Clearance,37.734502,-122.472213,Incident #180001238
180001239,2025-07-23 03:04:00,West Portal,Public Intoxication,Not Prosecuted,37.758669,-122.461488,Incident #180001239
180001240,2025-07-20 03:19:00,West Portal,Shoplifting,Open,37.727279,-122.463406,Incident #180001240
180001241,2025-07-09 20:09:00,West Portal,Drug Offense,Cite or Arrest Adult,37.739585,-122.452598,Incident #180001241
180001242,2025-07-22 08:04:00,West Portal,Assault,Exceptional Clearance,37.743921,-122.477492,Incident #180001242
180001243,2025-07-10 05:19:00,West Portal,Assault,Not Prosecuted,37.735138,-122.464111,Incident #180001243
180001244,2025-07-20 08:06:00,West Portal,Robbery,Complainant Refuses to Prosecute,37.760706,-122.45352,Incident #180001244
180001245,2025-07-26 00:08:00,West Portal,Larceny/Theft,Cite or Arrest Adult,37.745388,-122.466961,Incident #180001245
180001246,2022-11-20 06:33:00,Glen Park,Larceny/Theft,Open,37.730066,-122.423034,Incident #180001246
180001247,2022-11-11 23:21:00,Glen Park,Vandalism,Cite or Arrest Adult,37.734581,-122.414028,Incident #180001247
180001248,2022-11-16 07:50:00,Glen Park,Disorderly Conduct,Cite or Arrest Adult,37.737159,-122.413522,Incident #180001248
180001249,2022-11-20 09:47:00,Glen Park,Fraud,Arrest Made,37.722056,-122.463626,Incident #180001249
180001250,2022-11-07 00:48:00,Glen Park,Weapons Offense,Open,37.737225,-122.429431,Incident #180001250
180001251,2022-11-14 02:42:00,Glen Park,Fraud,Arrest Made,37.723585,-122.434091,Incident #180001251
180001252,2022-11-10 00:47:00,Glen Park,Larceny/Theft,Open,37.72984,-122.412327,Incident #180001252
180001253,2022-11-16 08:20:00,Glen Park,Drug Offense,Cite or Arrest Adult,37.735628,-122.433767,Incident #180001253
180001254,2022-11-25 21:17:00,Glen Park,Vandalism,Arrest Made,37.72677,-122.433642,Incident #180001254
180001255,2022-11-23 03:47:00,Glen Park,Larceny/Theft,Not Prosecuted,37.746192,-122.424915,Incident #180001255
180001256,2021-12-09 08:20:00,Castro,Weapons Offense,Open,37.752486,-122.438604,Incident #180001256
180001257,2021-12-20 15:01:00,Castro,Assault,Open,37.752986,-122.425889,Incident #180001257
180001258,2021-12-12 15:58:00,Castro,Weapons Offense,Unfounded,37.765974,-122.439488,Incident #180001258
180001259,2021-12-26 20:04:00,Castro,Drug Offense,Open,37.751942,-122.426593,Incident #180001259
180001260,2021-12-17 17:18:00,Castro,Robbery,Open,37.765442,-122.437123,Incident #180001260
180001261,2021-12-01 23:36:00,Castro,Larceny/Theft,Open,37.7492,-122.451556,Incident #180001261
180001262,2021-12-16 00:54:00,Castro,Robbery,Cite or Arrest Adult,37.744086,-122.418903,Incident #180001262
180001263,2021-12-02 11:08:00,Castro,Assault,Exceptional Clearance,37.759742,-122.430441,Incident #180001263
180001264,2021-12-14 16:27:00,Castro,Trespass,Open,37.769361,-122.415948,Incident #180001264
180001265,2021-12-02 06:05:00,Castro,Motor Vehicle Theft,Open,37.761478,-122.443165,Incident #180001265
180001266,2021-12-10 17:03:00,Castro,Drug Offense,Open,37.764038,-122.44809,Incident #180001266
180001267,2021-12-13 23:21:00,Castro,Motor Vehicle Theft,Exceptional Clearance,37.757414,-122.442336,Incident #180001267
180001268,2021-12-29 16:44:00,Castro,Larceny/Theft,Open,37.75102,-122.426855,Incident #180001268
180001269,2021-12-12 14:19:00,Castro,Larceny/Theft,Exceptional Clearance,37.754664,-122.431679,Incident #180001269
180001270,2021-12-02 23:47:00,Castro,Drug Offense,Arrest Made,37.743901,-122.437699,Incident #180001270
180001271,2021-12-18 20:38:00,Castro,Disorderly Conduct,Cite or Arrest Adult,37.745153,-122.452875,Incident #180001271
180001272,2021-12-05 17:19:00,Castro,Trespass,Open,37.762723,-122.443968,Incident #180001272
180001273,2021-12-11 10:31:00,Castro,Assault,Arrest Made,37.755165,-122.433604,Incident #180001273
180001274,2021-12-28 18:18:00,Castro,Robbery,Cite or Arrest Adult,37.750467,-122.446874,Incident #180001274
